20 01 44.7;-59 22 34; 5.13; 1.53
19 55 22.1;+58 15 01; 6.09; 1.02
20 00 26.5;-43 02 36; 6.14; 1.64
19 57 13.9;+40 22 05; 5.45;-0.10
20 00 15.9;-37 42 08; 5.95; 1.00
20 00 48.3;-45 06 47; 5.81; 0.28
20 00 20.3;-33 42 14; 5.66; 0.49
19 56 45.1;+50 54 09; 6.43;-0.01
19 55 55.4;+58 50 46; 4.96; 1.59
19 56 19.0;+56 41 13; 6.12;
19 58 45.4;+19 29 32; 3.47; 1.57
19 59 22.7;+01 22 40; 6.17; 1.13
19 59 47.4;-09 57 30; 5.88; 0.58
19 57 56.2;+42 15 39; 6.43;
20 01 26.4;-40 48 51; 6.29; 0.11
19 58 38.0;+30 59 01; 5.49;-0.06
19 59 10.5;+23 06 05; 5.67;
19 58 34.4;+38 06 20; 6.32;-0.09
20 01 23.9;-22 44 14; 6.01; 0.97
20 05 32.8;-67 19 15; 6.07; 0.64
20 00 03.3;+17 31 00; 5.37; 1.67
19 59 20.5;+45 46 20; 5.92; 0.16
19 59 55.2;+37 02 34; 5.19;-0.17
20 00 58.9;+08 33 29; 5.91; 1.52
20 01 58.6;-13 38 13; 5.71; 0.08
20 02 39.5;-27 42 35; 4.58; 1.65
19 59 15.4;+52 03 21; 6.15;-0.19
20 03 33.5;-37 56 27; 4.77; 1.41
20 01 06.1;+27 45 13; 4.64; 0.18
19 58 28.7;+63 32 03; 5.96; 0.09
20 01 15.3;+37 05 56; 6.20; 1.31
20 01 44.7;+24 48 01; 5.88;-0.12
20 02 01.4;+24 56 17; 5.22; 0.36
20 03 44.3;-22 35 44; 6.45; 0.50
20 04 19.6;-32 03 23; 4.99; 1.21
20 01 21.6;+50 06 17; 5.05; 1.11
20 04 01.2;-07 28 11; 6.72; 0.35
20 03 16.4;+18 30 02; 5.96; 1.42
20 08 20.5;-66 21 17; 6.45; 1.58
20 03 30.0;+16 01 53; 5.67;-0.10
20 08 43.6;-66 10 55; 3.56; 0.76
19 58 41.9;+70 22 01; 6.33; 0.88
20 04 23.2;-00 42 34; 5.68; 1.30
20 05 32.1;-33 00 00; 6.53;-0.08
20 04 08.3;+07 16 41; 5.52; 1.06
20 03 37.4;+29 53 48; 5.71; 0.73
20 05 05.4;-11 35 58; 6.34; 0.52
20 04 06.2;+17 04 12; 5.80; 0.61
20 07 23.2;-52 52 51; 4.94; 1.62
20 07 35.1;-55 00 59; 6.26; 0.53
20 05 26.4;-12 39 55; 6.55; 0.04
20 01 28.5;+64 49 16; 5.27; 1.56
20 04 58.6;+23 12 37; 6.45;
20 04 36.1;+32 13 07; 5.64; 0.54
20 05 09.5;+19 59 28; 5.10; 1.06
20 05 26.5;+15 30 01; 6.34; 1.64
20 06 12.2;-04 04 42; 6.47; 1.16
20 02 20.3;+64 38 04; 6.57;
20 05 09.8;+38 28 42; 6.19; 0.64
20 04 28.8;+48 13 47; 6.16; 0.04
20 02 49.1;+67 52 25; 4.51; 1.32
19 59 36.6;+76 28 53; 6.20; 1.61
20 05 06.7;+51 50 22; 6.14; 1.60
20 06 53.4;+23 36 52; 5.07;-0.18
20 06 21.8;+35 58 21; 5.36; 0.85
20 08 01.8;-00 40 42; 5.99; 1.02
20 11 07.2;-57 31 26; 6.37; 0.06
20 05 21.5;+56 20 29; 6.21; 0.43
20 07 50.3;+09 23 59; 6.43; 0.46
20 08 31.3;-10 03 46; 6.18; 0.06
20 04 44.6;+63 53 26; 6.26; 0.10
20 08 06.5;+16 39 51; 6.42; 1.91
20 06 13.8;+53 09 57; 5.85; 0.39
20 24 54.4;-83 18 38; 6.17; 0.20
20 07 41.4;+34 25 23; 6.11; 0.16
20 08 38.3;+10 43 33; 6.31;-0.12
20 05 32.8;+61 59 44; 5.39; 1.18
20 07 11.5;+50 13 45; 6.54; 0.13
20 11 11.9;-36 06 04; 5.32; 0.87
20 04 53.3;+68 01 38; 6.28; 1.65
20 09 56.6;+20 54 55; 6.48; 0.38
20 12 23.9;-42 46 50; 6.22; 1.23
20 14 26.9;-63 24 57; 6.09; 0.31
20 09 25.6;+36 50 23; 4.93;-0.13
20 11 10.1;-08 50 32; 6.49;-0.15
20 11 18.3;-00 49 17; 3.23;-0.07
20 10 33.5;+26 54 15; 5.52; 0.08
20 11 57.9;-12 23 33; 6.34; 1.21
20 11 03.5;+21 08 05; 6.22; 0.90
20 14 19.0;-52 26 44; 5.65; 1.50
20 12 25.9;-12 37 03; 5.85; 0.48
20 11 21.1;+21 52 32; 6.26;-0.02
20 12 35.2;+00 52 03; 6.27; 0.02
20 11 48.0;+26 48 32; 5.49; 1.41
20 12 00.7;+26 28 44; 5.92;-0.11
20 13 13.9;-01 00 34; 5.47; 1.43
20 12 03.8;+47 44 13; 6.92;-0.12
20 15 17.4;-27 01 58; 5.73; 0.88
20 13 40.6;+24 14 20; 6.56; 0.29
20 14 16.6;+15 11 51; 4.95; 0.08
20 15 50.6;-30 00 19; 6.30; 1.51
20 12 31.8;+51 27 49; 6.01; 1.14
20 11 34.9;+62 04 43; 5.75; 0.47
20 16 23.7;-36 27 16; 6.39; 1.54
20 16 26.5;-35 11 52; 6.53; 0.37
20 13 18.0;+46 48 57; 4.83; 0.09
20 14 14.5;+28 41 41; 5.18; 0.18
20 19 03.0;-63 13 52; 6.27; 1.04
20 13 42.8;+43 22 45; 6.14; 1.50
20 14 05.0;+36 36 19; 6.45; 0.00
20 13 37.9;+46 44 29; 3.79; 1.28
20 14 32.0;+36 48 23; 4.97; 0.14
20 14 21.6;+42 06 13; 6.71;-0.04
20 16 22.8;-12 20 13; 6.32; 0.01
20 15 15.9;+25 35 31; 4.78;-0.18
20 13 23.9;+56 34 04; 4.30; 0.11
20 15 30.2;+23 30 31; 5.15; 1.04
20 13 27.7;+60 38 26; 5.79; 1.47
20 15 23.7;+33 43 46; 5.66; 0.91
20 15 46.1;+27 48 51; 4.52; 1.26
20 18 56.0;-47 42 39; 6.31; 1.67
20 16 19.7;+21 35 55; 6.13; 1.04
20 17 38.9;-12 30 30; 4.24; 1.07
20 18 01.4;-21 48 36; 5.87; 1.00
20 19 17.9;-47 34 49; 6.13; 0.46
20 08 53.3;+77 42 41; 4.39;-0.05
20 15 28.3;+47 42 52; 3.98; 1.52
20 16 03.4;+38 53 52; 6.27; 0.01
20 16 47.1;+24 40 16; 5.32; 0.95
20 18 03.3;-12 32 41; 3.57; 0.94
20 15 43.4;+50 13 58; 6.31;
20 16 00.6;+45 34 46; 5.91; 0.38
20 16 28.2;+37 03 23; 6.48;-0.09
20 20 32.3;-55 03 03; 6.27; 1.59
20 16 55.3;+40 21 54; 5.24; 1.65
20 17 31.5;+29 08 53; 6.22; 1.01
20 19 23.6;-19 07 07; 5.28; 1.40
20 17 29.1;+42 43 19; 6.29; 1.64
20 17 47.2;+38 01 59; 4.81; 0.42
20 20 28.1;-29 11 50; 6.30; 0.17
20 20 51.9;-35 40 25; 6.46; 1.31
20 21 41.0;-49 59 58; 6.27; 0.55
20 18 07.0;+40 43 56; 5.84; 0.10
20 19 43.3;-01 04 43; 6.06; 1.09
20 18 28.6;+37 00 00; 5.58; 0.06
20 18 39.1;+34 58 58; 5.17; 0.65
20 19 29.2;+13 13 01; 6.21; 1.63
20 20 26.1;-06 21 42; 6.63; 1.55
20 20 39.8;-12 45 33; 4.76;-0.05
20 20 00.2;+13 32 53; 5.95; 0.31
20 20 46.6;-14 47 06; 6.10;-0.02
20 21 00.7;-14 46 53; 3.08; 0.79
20 18 49.6;+46 19 22; 6.45;-0.13
20 20 20.5;+14 34 09; 6.13; 0.91
20 22 27.5;-42 02 59; 5.59; 0.00
20 20 21.4;+17 47 35; 5.80; 1.49
20 18 24.8;+55 23 50; 5.76; 0.11
20 19 48.3;+37 07 57; 6.57; 0.00
20 17 31.3;+66 51 14; 5.93; 0.58
20 20 15.2;+39 24 12; 6.23; 0.06
20 33 17.5;-80 57 54; 5.77; 1.14
20 19 56.1;+46 50 15; 6.50;-0.06
20 23 53.2;-42 25 22; 5.64; 0.20
20 23 00.8;-09 39 17; 6.30; 0.91
20 22 03.4;+24 26 46; 5.54;-0.06
20 25 38.9;-56 44 06; 1.94;-0.20
20 20 30.4;+53 35 46; 6.18; 1.56
20 19 36.7;+62 15 27; 5.72;-0.05
20 22 52.3;+14 33 05; 6.17; 0.51
20 23 10.7;+05 20 35; 5.31; 0.97
20 22 03.0;+41 07 53; 6.39; 1.07
20 22 13.7;+40 15 24; 2.20; 0.68
20 22 37.4;+31 15 54; 6.09; 1.35
20 22 05.4;+45 47 42; 5.58; 1.08
20 25 47.9;-40 47 47; 6.09; 1.36
20 22 45.3;+41 01 34; 5.93; 1.60
20 25 26.8;-28 39 48; 5.85; 1.10
20 22 55.5;+42 59 00; 6.20; 0.95
20 24 37.5;+01 04 07; 6.15;-0.04
20 20 06.0;+68 52 49; 5.55; 1.59
20 21 11.4;+63 58 49; 5.69; 1.56
20 23 51.7;+32 11 24; 4.43; 1.33
20 23 44.4;+37 28 35; 5.90;-0.20
20 26 53.0;-37 24 11; 6.25; 0.97
20 25 42.5;-02 48 01; 6.11; 1.19
20 25 44.0;+10 03 23; 6.33; 1.56
20 25 40.5;+21 24 35; 5.66; 0.93
20 38 18.6;-81 17 20; 5.91; 1.71
20 26 01.2;+19 51 54; 6.41; 1.02
20 27 19.2;-18 12 42; 5.25;-0.07
20 24 32.4;+53 33 07; 6.51; 0.01
20 26 23.2;+17 18 56; 6.22; 1.01
20 28 46.7;-35 35 45; 6.10;-0.11
20 25 05.1;+59 36 00; 6.44; 0.09
20 28 43.6;-15 44 30; 6.41; 0.99
20 28 07.5;+08 26 15; 6.25; 1.08
20 28 24.9;-03 21 28; 6.13;-0.06
20 28 51.6;-17 48 49; 4.78; 0.38
20 27 07.7;+34 19 44; 6.39; 0.48
20 28 16.8;+02 56 13; 6.21; 0.90
20 29 31.3;-22 23 30; 6.16; 1.55
20 27 34.3;+38 26 25; 5.62; 0.06
20 26 23.5;+56 38 20; 6.36; 0.00
20 27 02.3;+49 23 00; 5.69; 0.26
20 29 52.5;-18 35 12; 6.74; 0.22
20 29 53.9;-18 35 00; 5.94; 0.08
20 29 39.0;-02 53 08; 4.91; 1.15
20 30 56.8;-29 06 45; 6.39; 0.21
20 29 21.1;+20 05 16; 6.55; 0.23
20 29 23.7;+30 22 07; 4.01; 0.40
20 29 20.4;+36 27 17; 5.88; 0.52
20 30 18.0;+10 53 45; 6.08;-0.03
20 31 04.3;-15 03 23; 6.12; 0.79
20 35 51.7;-69 36 40; 6.11; 1.29
20 30 58.1;+20 36 21; 6.18; 0.15
20 31 13.0;+11 15 38; 7.11; 0.03
20 29 59.9;+45 55 43; 6.41; 1.13
20 32 52.4;-24 56 38; 6.36;-0.01
20 29 27.1;+56 04 05; 5.91;-0.04
20 30 03.5;+48 57 06; 4.95;-0.09
20 32 23.7;-09 51 12; 5.65; 0.69
20 33 55.1;-44 30 58; 5.11; 1.01
20 30 59.2;+36 56 09; 6.19; 1.01
20 35 34.8;-60 34 54; 4.76; 0.28
20 31 58.2;+25 48 16; 6.34; 0.26
20 29 34.9;+62 59 39; 4.22; 0.20
20 31 18.8;+49 13 13; 5.44; 1.55
20 33 12.8;+11 18 12; 4.03;-0.13
20 34 55.5;-38 05 23; 6.44; 0.26
20 31 21.1;+52 18 35; 6.18; 1.01
20 34 11.7;-13 43 16; 6.13; 0.54
20 34 47.4;-30 28 25; 6.40;-0.08
20 33 53.6;+10 03 35; 6.56; 0.08
20 33 57.0;+13 01 38; 5.38; 0.07
20 37 35.3;-61 31 48; 4.88; 0.43
20 31 46.5;+56 46 48; 6.14; 1.43
20 32 52.3;+43 11 30; 6.60;-0.11
20 34 10.0;+20 59 07; 6.48;-0.14
20 42 02.9;-76 10 50; 6.00; 0.44
20 41 43.7;-75 21 02; 6.55; 0.62
20 35 32.2;-16 31 33; 6.19; 0.20
20 33 54.2;+35 15 03; 4.61; 1.60
20 33 48.4;+41 46 20; 6.49; 1.00
20 30 00.7;+72 31 54; 6.27; 1.35
20 37 34.0;-47 17 29; 3.11; 1.00
20 33 54.9;+46 41 38; 5.78;-0.16
20 35 18.5;+14 40 27; 4.68; 0.11
20 39 51.4;-62 54 28; 6.22; 1.10
20 36 43.6;-02 33 00; 4.89; 1.60
20 36 08.3;+25 52 57; 6.41; 0.21
20 40 02.6;-60 32 56; 5.12; 0.53
20 34 50.4;+51 51 15; 6.11; 0.41
20 37 52.1;-25 06 32; 6.36; 0.33
20 37 18.3;+00 05 49; 6.22;-0.08
20 31 30.4;+74 57 17; 5.20; 0.07
20 37 04.7;+26 27 43; 5.59;-0.07
20 41 57.1;-66 45 39; 5.15;-0.06
20 37 33.0;+14 35 43; 3.63; 0.44
20 37 49.1;+11 22 40; 5.43; 0.06
20 38 20.3;-01 06 19; 4.32; 0.95
20 37 31.8;+31 34 21; 6.32;-0.09
20 37 54.6;+18 16 09; 6.25; 1.48
20 37 32.6;+31 31 19; 6.49; 0.34
20 37 23.6;+38 19 43; 6.20; 0.99
20 39 16.4;-14 57 17; 5.22;-0.12
20 39 13.2;-02 24 46; 6.22;-0.10
20 38 31.3;+21 12 04; 4.82;-0.02
20 38 43.9;+13 18 54; 5.72; 1.53
20 40 19.8;-33 25 55; 5.47; 1.12
20 38 31.9;+24 06 58; 5.04;-0.14
20 38 35.1;+23 40 50; 5.91; 0.98
20 39 07.8;+10 05 10; 5.05; 0.72
20 39 24.9;+00 29 11; 5.16; 1.06
20 40 11.7;-23 46 26; 6.37; 0.72
20 39 05.0;+15 50 17; 5.97;-0.14
20 40 03.0;-18 08 19; 5.10; 1.66
20 28 14.6;+81 25 22; 5.46; 1.02
20 40 36.0;-26 38 42; 6.51; 0.57
20 39 10.6;+21 49 02; 6.08;-0.06
20 38 59.5;+30 20 04; 5.68; 1.09
20 40 32.5;-16 07 27; 5.80; 1.00
20 39 38.3;+15 54 43; 3.77;-0.06
20 39 51.8;+11 14 59; 6.42; 0.55
20 29 27.5;+81 05 29; 5.96; 0.92
20 41 23.7;-31 35 54; 5.76; 1.53
20 41 24.1;-26 00 00; 6.28; 1.22
20 39 33.3;+40 34 46; 6.06;-0.16
20 39 23.1;+45 40 01; 6.58;-0.06
20 44 57.5;-66 12 11; 3.42; 0.16
20 40 45.2;+19 56 07; 6.45; 0.63
20 42 53.0;-39 33 31; 6.29; 1.08
20 39 00.2;+56 00 18; 6.48;
20 40 36.2;+29 48 19; 6.08; 0.14
20 41 16.2;+14 34 59; 5.99; 1.24
20 40 03.1;+43 27 31; 5.95; 1.19
20 44 02.3;-51 55 16; 4.51; 0.27
20 41 02.6;+32 18 26; 5.51; 0.88
20 41 00.4;+39 04 56; 6.51;-0.12
20 41 58.2;+17 31 17; 6.22; 0.94
20 41 25.9;+45 16 49; 1.25; 0.09
20 40 17.9;+60 30 19; 6.01; 0.46
20 41 56.5;+41 43 01; 5.67;-0.12
20 42 22.2;+35 27 22; 6.66;-0.16
20 43 27.5;+15 04 28; 4.43; 0.32
20 42 12.6;+50 20 24; 5.39;-0.10
20 29 03.1;+83 37 32; 6.19; 0.13
20 45 13.2;-27 14 50; 6.50; 0.94
20 43 24.2;+35 35 16; 6.47; 1.23
20 46 20.1;-39 11 57; 5.50;-0.10
20 49 18.1;-68 46 35; 5.41; 1.12
20 46 18.6;-36 07 13; 6.49; 0.39
20 46 05.7;-25 16 15; 4.14; 0.43
20 46 10.0;-21 30 51; 5.93; 0.04
20 42 39.7;+60 36 05; 6.15; 0.01
20 44 52.5;+25 16 14; 4.91; 1.18
20 43 13.5;+57 06 51; 6.32; 0.33
20 45 28.2;+18 05 25; 6.38; 1.68
20 45 39.7;+30 43 11; 4.22; 1.05
20 48 29.2;-43 59 19; 5.11; 0.35
20 44 22.0;+56 29 17; 5.78; 1.67
20 43 11.0;+66 39 27; 5.58; 0.22
20 47 03.6;-02 29 12; 6.27; 1.55
20 46 38.7;+16 07 28; 5.14; 0.49
20 46 39.5;+16 07 27; 4.27; 1.04
20 46 12.7;+33 58 13; 2.46; 1.03
20 47 40.6;-09 29 45; 3.77; 0.00
20 47 44.2;-05 01 40; 4.42; 1.65
20 49 29.0;-46 13 37; 4.89; 1.52
20 47 48.3;+06 00 30; 5.58;-0.02
20 47 47.8;+03 18 24; 6.40;-0.02
20 45 21.1;+57 34 47; 4.51; 0.54
20 47 10.8;+34 22 27; 4.92; 1.32
20 45 17.4;+61 50 20; 3.43; 0.92
20 46 38.5;+46 31 54; 6.30; 0.03
20 51 38.3;-62 25 45; 6.28; 0.15
20 51 38.8;-62 25 45; 6.59; 0.17
20 49 17.6;-25 46 53; 5.86;-0.07
20 46 21.2;+52 59 43; 6.33; 1.12
20 47 24.5;+36 29 27; 4.53;-0.11
20 49 20.5;-18 02 09; 6.21; 1.42
20 49 58.1;-33 46 47; 4.90; 1.00
20 47 20.8;+45 34 47; 6.40; 1.61
20 44 33.1;+69 45 07; 6.41;
20 51 30.1;-51 36 30; 5.05; 1.13
20 47 49.3;+47 49 55; 5.57; 1.46
20 50 47.1;-32 03 16; 6.36; 1.54
20 51 00.7;-37 54 48; 5.52; 1.38
20 47 52.8;+52 24 26; 6.27; 0.89
20 49 37.8;+12 32 43; 5.98; 0.43
20 49 48.3;+07 51 51; 6.33; 0.02
20 49 59.1;+05 32 41; 6.21; 0.98
20 50 41.8;-12 32 42; 5.88; 1.07
20 48 56.3;+46 06 51; 4.84; 0.41
20 48 42.7;+51 54 38; 6.29;-0.07
20 51 58.8;-33 10 38; 6.04; 0.03
20 51 49.3;-26 55 09; 4.11; 1.64
20 50 37.0;+18 03 05; 6.52; 0.04
20 51 25.7;-05 37 35; 5.99; 0.46
20 49 54.7;+46 39 40; 6.33;-0.07
20 50 04.9;+44 03 34; 5.04; 0.20
20 52 08.7;-05 30 25; 5.55;-0.08
20 54 48.6;-58 27 15; 3.65; 1.25
20 53 40.2;-39 48 36; 5.35; 1.32
20 51 28.2;+28 15 02; 5.77; 0.72
20 53 01.2;-23 46 59; 6.33; 0.88
20 52 39.2;-08 59 00; 4.73; 0.32
20 53 25.0;-30 43 07; 6.35; 1.09
20 54 35.0;-50 43 40; 6.24;-0.12
20 49 17.4;+64 02 32; 6.45; 0.07
20 53 05.6;-11 34 25; 6.38; 0.67
20 52 07.7;+27 05 49; 4.59; 0.83
20 52 00.3;+32 50 57; 6.44;-0.15
20 54 06.8;-27 55 32; 6.41; 1.60
20 53 58.4;-06 53 23; 6.44; 0.37
20 53 07.4;+29 38 58; 6.34; 1.09
20 54 47.9;-17 55 23; 5.78; 1.12
20 53 14.8;+44 23 14; 4.78;-0.14
20 42 35.2;+82 31 52; 5.75; 0.00
20 53 18.6;+45 10 55; 5.45; 1.10
20 53 26.4;+42 24 37; 6.66;-0.04
20 53 53.9;+33 26 16; 5.47; 1.52
20 55 08.1;-01 22 24; 6.55; 0.29
20 54 22.4;+28 31 19; 6.56;-0.13
20 54 33.6;+28 03 27; 5.01; 1.48
20 54 22.3;+40 42 11; 6.70;-0.07
20 55 40.7;+04 31 58; 6.05; 0.82
20 55 36.7;+13 43 17; 5.17; 1.12
20 55 38.6;+12 34 07; 5.58; 0.12
20 56 47.3;-26 17 47; 5.70; 0.50
20 56 18.3;-03 33 41; 6.57;-0.10
20 56 54.0;-09 41 51; 5.51; 1.47
20 47 33.4;+80 33 08; 5.39; 1.12
20 57 10.6;+00 27 49; 6.05; 1.22
20 57 40.6;-16 01 54; 5.87; 0.18
21 01 28.1;-68 12 35; 6.37; 0.10
20 55 49.8;+47 25 04; 5.67; 0.47
21 04 43.0;-77 01 26; 5.15; 0.49
20 56 12.9;+51 04 30; 6.63;-0.10
20 56 34.7;+44 55 30; 5.96; 0.05
20 58 41.9;-14 28 58; 6.01; 0.23
20 56 25.5;+50 43 43; 5.81; 0.30
20 56 25.9;+49 11 45; 5.90; 1.04
21 00 21.5;-51 15 55; 5.76; 0.47
20 57 10.4;+41 10 02; 3.94; 0.02
20 56 17.0;+56 53 15; 6.23;-0.18
20 58 25.9;+10 50 21; 5.48; 0.93
20 59 59.7;-36 07 47; 6.11; 0.39
20 58 16.4;+22 19 33; 5.31; 1.40
20 59 36.1;-19 02 07; 6.25;-0.13
20 59 04.4;+04 17 37; 5.23; 0.46
20 58 19.5;+44 28 18; 5.55; 0.97
20 58 30.8;+41 56 25; 6.16;-0.08
20 59 50.8;+16 49 27; 6.66; 0.38
21 00 03.9;+07 30 59; 5.99; 0.26
21 01 17.5;-32 15 28; 4.67; 0.89
20 58 30.1;+50 27 44; 5.61;-0.15
21 00 33.8;-04 43 49; 6.21; 0.63
21 02 12.6;-43 00 07; 6.64; 0.68
20 54 44.3;+75 55 32; 6.05; 0.93
21 00 27.7;+19 19 46; 5.65; 1.61
21 01 45.3;-26 52 52; 6.05; 0.06
21 02 27.2;-38 31 50; 5.94; 1.11
20 59 49.6;+47 31 16; 4.74;-0.05
21 02 58.0;-38 37 54; 5.30; 0.41
20 59 25.4;+59 26 19; 5.51; 1.40
21 03 10.2;-27 43 55; 6.25; 0.95
21 01 12.9;+36 01 34; 5.97; 0.98
21 08 47.9;-76 12 45; 6.58; 1.23
21 01 10.9;+46 09 21; 5.37;-0.21
21 02 59.6;-00 55 29; 6.50;-0.10
21 05 14.2;-54 43 38; 5.16; 1.21
21 03 03.0;+01 31 55; 6.25; 0.48
21 03 01.8;+14 43 48; 6.31; 1.67
21 04 04.6;-05 49 24; 7.31;
21 04 04.7;-05 49 23; 5.89; 0.68
21 04 24.3;-19 51 18; 4.84; 0.17
21 09 22.3;-73 10 23; 5.68; 0.59
21 02 24.1;+44 47 28; 6.19; 1.69
21 03 04.8;+38 39 27; 6.07; 1.01
21 02 48.5;+45 50 56; 6.48;-0.15
21 02 09.1;+56 40 11; 5.83;-0.07
21 04 34.7;+05 30 10; 5.61; 1.65
21 04 41.7;+02 56 31; 6.42; 1.05
21 04 45.4;+02 16 11; 6.33; 0.97
21 06 25.5;-41 23 10; 5.53; 1.35
21 06 01.2;-30 07 30; 5.68; 1.03
21 03 52.1;+41 37 41; 6.33; 0.38
21 03 26.0;+50 21 07; 6.37; 0.98
21 08 32.9;-63 55 44; 5.76; 1.18
21 03 43.3;+46 51 43; 6.32; 0.25
21 05 56.8;-17 13 58; 4.07;-0.01
21 06 24.7;-32 20 30; 5.18; 1.10
21 05 26.7;+05 57 30; 5.94; 0.54
21 03 47.6;+53 17 10; 5.90; 0.99
21 04 55.9;+43 55 40; 3.72; 1.65
21 07 07.7;-25 00 21; 4.50; 1.61
21 11 20.7;-72 32 39; 6.20; 1.08
21 06 23.5;+26 55 28; 6.12; 1.05
21 07 44.6;-17 27 19; 6.17; 0.02
21 06 30.3;+31 11 05; 5.82; 0.56
21 06 54.6;+38 44 45; 5.21; 1.18
21 06 55.3;+38 44 36; 6.03; 1.37
21 08 33.6;-21 11 37; 5.30; 0.01
21 07 33.6;+15 39 31; 6.34; 1.01
21 06 36.1;+47 38 54; 4.55; 1.57
21 08 28.2;+06 59 22; 6.15; 1.66
21 09 33.0;-20 33 23; 6.25; 0.38
21 13 20.5;-70 07 35; 5.02; 1.58
21 09 35.7;-11 22 18; 4.51; 0.94
21 08 38.9;+30 12 21; 5.59;-0.10
21 09 58.3;+02 56 36; 6.45; 0.37
21 10 46.9;-09 21 14; 6.27; 1.16
21 10 20.5;+10 07 54; 4.69; 0.26
21 10 31.2;+10 02 56; 6.07; 0.02
21 06 23.3;+71 25 55; 5.87; 0.40
21 12 13.6;-40 16 10; 5.83; 0.45
21 10 32.0;+22 27 17; 6.68; 0.03
21 11 41.3;-14 28 20; 6.48; 0.28
21 09 58.6;+45 30 09; 6.63;-0.16
21 13 03.1;-39 25 31; 5.26; 0.44
21 11 03.9;+36 17 57; 6.54;-0.14
21 10 15.6;+53 33 48; 5.73;-0.12
21 10 31.0;+47 41 31; 6.46;-0.01
21 13 18.9;-36 25 26; 5.96; 0.98
21 09 28.9;+63 17 44; 6.54;-0.13
21 13 17.3;-27 37 10; 5.42; 1.42
21 18 16.1;-75 20 48; 6.63; 0.03
21 05 29.3;+78 07 35; 5.91;-0.07
21 09 32.0;+68 29 25; 7.33; 1.49
21 15 45.9;-53 15 47; 5.75; 0.19
21 12 56.2;+30 13 37; 3.20; 0.99
21 13 28.8;+15 58 57; 6.27; 0.24
21 15 14.7;-40 30 23; 6.21; 1.14
21 14 16.7;-10 36 19; 6.77;-0.08
21 11 48.2;+59 59 11; 5.64; 0.11
21 13 26.3;+36 38 01; 6.05; 0.21
21 14 37.0;+00 05 32; 6.38; 1.61
21 15 06.6;-17 20 42; 6.04; 0.96
21 14 28.9;+10 00 25; 4.49; 0.50
21 15 46.8;-36 12 39; 6.12; 1.37
21 18 00.3;-64 40 54; 6.31;-0.07
21 14 10.3;+29 54 04; 6.17; 1.09
21 15 37.9;-20 39 06; 5.24; 1.17
21 15 44.9;-15 10 17; 5.28; 1.64
21 32 04.2;-84 48 36; 6.45; 1.40
21 14 47.5;+38 02 44; 3.72; 0.39
21 15 49.4;+05 14 52; 3.92; 0.53
21 16 39.6;-01 36 28; 6.48; 0.98
21 13 42.6;+64 24 14; 6.39; 0.60
21 17 13.5;-13 16 44; 6.40; 0.04
21 17 56.3;-32 10 21; 4.71; 0.06
21 15 36.8;+47 58 25; 6.46;-0.15
21 17 57.3;-17 59 07; 5.43;-0.12
21 16 29.6;+42 15 05; 6.43;
21 18 15.7;-17 27 44; 7.05; 0.34
21 19 52.0;-53 26 59; 4.39; 0.19
21 18 11.1;-04 31 10; 5.82;-0.13
21 18 54.4;-28 45 56; 6.40; 0.97
21 17 25.0;+39 23 41; 4.23; 0.12
21 17 23.2;+42 41 00; 6.19;-0.11
21 20 09.5;-45 01 20; 6.00; 2.33
21 17 55.1;+34 53 49; 4.43;-0.11
21 17 02.0;+53 59 51; 6.13; 0.05
21 19 45.8;-26 21 11; 6.56; 0.73
21 18 52.0;+11 12 12; 5.96; 1.65
21 17 14.3;+55 47 53; 5.98; 1.45
21 20 45.6;-40 48 35; 4.82; 0.02
21 21 16.4;-49 56 16; 6.38; 1.32
21 17 18.8;+58 36 42; 6.42; 0.20
21 18 27.2;+43 56 45; 5.00;-0.01
21 18 55.3;+41 02 27; 6.15; 0.30
21 24 16.7;-69 44 03; 6.41; 2.82
21 19 22.2;+38 14 15; 5.83; 0.50
21 20 14.0;+22 01 35; 6.29;-0.08
21 25 18.1;-71 47 58; 6.09; 1.26
21 21 04.3;-04 33 36; 5.87; 0.92
21 19 28.8;+49 30 37; 5.76;-0.15
21 18 34.8;+62 35 08; 2.44; 0.22
21 21 04.8;+07 21 16; 5.82; 1.66
21 19 15.8;+58 37 25; 5.66; 1.38
21 21 04.4;+23 51 21; 5.57; 1.05
21 20 50.1;+32 27 10; 5.68; 1.08
21 22 14.8;-16 50 04; 4.28; 0.90
21 15 42.2;+77 00 44; 5.95; 1.50
21 21 22.0;+32 36 46; 6.04; 0.03
21 21 01.4;+40 20 44; 6.40; 0.53
21 19 22.2;+64 52 19; 5.18;-0.04
21 23 00.5;-22 40 08; 5.60; 1.63
21 22 05.2;+19 48 16; 4.08; 1.11
21 13 21.5;+81 13 51; 6.15; 0.09
21 22 56.3;-09 19 10; 5.99; 1.54
21 33 54.4;-82 40 59; 6.38; 0.13
21 24 20.8;-46 36 54; 6.31; 0.20
21 22 53.6;+06 48 40; 5.16; 0.05
21 20 33.5;+60 45 25; 6.11; 1.00
21 24 24.8;-41 00 24; 5.77;-0.05
21 26 26.6;-65 21 58; 4.22; 0.49
21 22 41.9;+30 18 35; 6.05; 1.08
21 24 09.6;-20 51 07; 5.41; 1.16
21 24 07.9;-22 44 49; 6.38; 1.02
21 22 00.4;+49 23 20; 5.69; 1.10
